price,mileage,power,make_model,date,fuel,gear,offer_type,version,link;
17985,10639,87.0,Harley-Davidson Road King,02/2015,Gasoline,Manual,Used,Classic ABS Klappenauspuffanlage,/offers/harley-davidson-road-king-classic-abs-klappenauspuffanlage-gasoline-blue-d4d4636b-f3ed-4cba-b45c-8cc680783603;
14500,10000,87.0,Harley-Davidson Road King,07/2016,Gasoline,,Used,,/offers/harley-davidson-road-king-gasoline-black-c4bd90bd-96e9-1f79-e053-0100007fc8b9;
15900,1600,140.0,MV Agusta Dragster,08/2020,Gasoline,,Used,800 rr,/offers/mv-agusta-dragster-800-rr-gasoline-white-d0e66fb9-fe06-5660-e053-0100007f92b5;
6990,13700,,Yamaha MT-07,08/2016,Gasoline,,Used,TRACER 700,/offers/yamaha-mt-07-tracer-700-gasoline-black-a8af56ce-78b1-4614-96f6-73290eb7333f;
"19590,3900,111.0,Zero,02/2020,Electric,Automatic,Used,""SR S ZF 14,4 Premium inkl 12KW Chargetank"",/offers/zero-others-sr-s-zf-14-4-premium-inkl-12kw-chargetank-electric-grey-771c177e-3367-46ab-ab8d-4d846d084612";
8990,20350,110.0,BMW R 1200,07/2011,Gasoline,,Used,,/offers/bmw-r-1200-gasoline-grey-de1fd9c6-c103-050f-e053-0100007f1735;
1500,16000,7.0,Rieju Tango 250,01/2012,Gasoline,,Used,enduro,/offers/rieju-tango-250-enduro-gasoline-white-8535f3b9-4fae-3c35-e053-0100007f0d83;
9850,320,125.0,Kawasaki Z 900,03/2021,Gasoline,Manual,Demonstration,Modell 2021,/offers/kawasaki-z-900-modell-2021-gasoline-black-4b8a00d8-4910-4e1c-98d7-9f67a4bea42c;
11399,21853,160.0,BMW S 1000 XR,08/2016,Gasoline,Manual,Used,,/offers/bmw-s-1000-xr-gasoline-grey-6e3d24c6-a252-715b-e053-0100007f600e;
9000,410,86.0,Ducati Scrambler,10/2019,Gasoline,Manual,Used,1100 Yellow 2019,/offers/ducati-scrambler-1100-yellow-2019-gasoline-yellow-c8a8f16f-75b9-4f96-89ca-7a30d270e92d;
6350,17900,68.0,KTM 690 Duke,06/2014,Gasoline,Manual,Used,Black ABS 2014,/offers/ktm-690-duke-black-abs-2014-gasoline-black-b8f66d05-15b8-451c-8910-f7baa3f7146a;
6500,31000,125.0,KTM 990 Super Duke,08/2012,Gasoline,Manual,Used,,/offers/ktm-990-super-duke-gasoline-white-129f8bbe-ae1e-6a19-e053-0100007fad59;
10500,30000,181.0,Honda CBR 1000,02/2016,Gasoline,Manual,Used,RR,/offers/honda-cbr-1000-rr-gasoline-orange-6f3a52bf-6061-2720-e053-0100007f0622;
8600,94000,125.0,BMW R 1200 RT,03/2012,Gasoline,,Used,,/offers/bmw-r-1200-rt-gasoline-black-2d881bc0-0e16-c858-e053-0100007f685a;
10250,14658,,Yamaha,11/2019,Gasoline,,Used,XT 700 TENERE,/offers/yamaha-others-xt-700-tenere-gasoline-987a7610-7b24-484d-820a-ebe614a0f496;
7000,34000,75.0,BMW F 700 GS,05/2018,Gasoline,,Used,,/offers/bmw-f-700-gs-gasoline-blue-1ba36ebe-6da7-5116-e053-0100007f6d2f;
8000,34000,86.0,BMW F 800 GS,04/2013,Gasoline,Manual,Used,,/offers/bmw-f-800-gs-gasoline-white-508189c2-ca92-2a5d-e053-0100007f1662;
10900,3277,110.0,MV Agusta Brutale 800,06/2020,Gasoline,Semi-automatic,Used,MY19 EAS,/offers/mv-agusta-brutale-800-my19-eas-gasoline-red-e8b9e2de-2d3b-4eea-ab4b-7797260e4ff0;
2000,1100,4.0,Askoll eS3,07/2019,Electric,,Used,normale,/offers/askoll-es3-normale-electric-red-c591848e-3db5-4d50-816c-2a61ffea6d60;
1300,38333,15.0,Suzuki Sixteen 150,06/2013,Gasoline,Automatic,Used,2013,/offers/suzuki-sixteen-150-2013-gasoline-gold-c6d3479f-2143-4c47-b4a8-9ca3f2bb5730;
2800,4000,1.0,Beta RR Motard,05/2017,Two Stroke Gasoline,,Used,,/offers/beta-rr-motard-two-stroke-gasoline-red-7eebacbd-0a62-8750-e053-0100007ff703;
12199,21000,,Yamaha MT-10,01/2016,Gasoline,,Used,ABS,/offers/yamaha-mt-10-abs-gasoline-blue-5f087429-a9f1-4942-ba5c-7c06f4fad485;
7698,0,,Honda,01/2021,,,New,NSS 350 FORZA,/offers/honda-others-nss-350-forza-black-5e303581-c856-43e1-ab08-095aa86aa5bd;
6700,17200,86.0,BMW F 800 ST,06/2012,Gasoline,,Used,,/offers/bmw-f-800-st-gasoline-blue-17f81fc2-283f-cf0d-e053-0100007f6547;
950,13018,170.0,Daelim S1 125,10/2011,Gasoline,,Used,,/offers/daelim-s1-125-gasoline-black-1f57b9b9-0f85-100e-e053-0100007faa8c;
8000,17494,125.0,Triumph Tiger 1050,07/2013,Gasoline,,Used,,/offers/triumph-tiger-1050-gasoline-white-fe46edba-5b8e-c173-e053-0100007f7415;
18950,7669,,Harley-Davidson,06/2014,Gasoline,Manual,Used,Chopper 110 FXSBSE Breakout cvo custom bike 2014 a,/offers/harley-davidson-others-chopper-110-fxsbse-breakout-cvo-custom-bike-2014-a-gasoline-blue-3008c8a9-d008-4d98-96b7-891720d0b7f6;
6899,2700,33.0,Qooder,02/2020,Gasoline,,Used,,/offers/qooder-others-gasoline-grey-a090aac4-9802-183d-e053-0100007f57f4;
11490,1813,,Yamaha Niken,01/2018,,,Used,,/offers/yamaha-niken-grey-568f05ec-4f45-4177-9d83-a17c1db155c5;
17100,0,,Triumph Speedmaster,01/2021,,,New,BONNEVILLE,/offers/triumph-speedmaster-bonneville-black-f2a3a1ae-0891-4abe-b3c9-50f4d159dba8;
12600,3224,110.0,BMW R nineT,01/2018,Gasoline,Manual,Used,Urban Cruiser,/offers/bmw-r-ninet-urban-cruiser-gasoline-white-aab81ac4-2573-6d78-e053-0100007f5dde;
1390,11438,4.0,Yamaha NEOs 50,04/2009,Gasoline,Automatic,Used,2T Neue Große Inspektion,/offers/yamaha-neos-50-2t-neue-grosse-inspektion-gasoline-grey-8b681eee-9a89-4300-a4bf-77dc4015e814;
16490,14600,,Ducati,12/2018,Gasoline,,Used,,/offers/ducati-gasoline-red-8b088c56-a9fb-42f4-b724-55b241e642df;
1690,19070,11.0,Piaggio,01/2016,Gasoline,Automatic,Used,Fly 125 TÜV neu,/offers/piaggio-others-fly-125-tuev-neu-gasoline-blue-57614667-c83e-44e6-98c2-9798003cb67d;
2690,15888,20.0,Piaggio,06/2017,Gasoline,Manual,Used,Beverly 300 i.e. Police Black,/offers/piaggio-others-beverly-300-i-e-police-black-gasoline-black-cd2cc2c6-8301-4ea7-904c-ef814979609f;
10990,21499,159.0,Ducati Multistrada 1200,05/2015,Gasoline,Manual,Used,MTS 1200 Red,/offers/ducati-multistrada-1200-mts-1200-red-gasoline-red-2d22d7e4-bb15-4c47-94d9-1d8344b78d0b;
1000,12000,15.0,Derbi Senda,07/2009,Gasoline,Manual,Used,,/offers/derbi-senda-gasoline-black-d2fe1887-f38c-2120-e053-e250040a6e3f;
6700,1,44.0,KTM 390 Duke,12/2021,Gasoline,,Pre-registered,ABS,/offers/ktm-390-duke-abs-gasoline-white-3511497f-aa75-431a-8d0a-9be253edf55f;
17999,8427,,KTM 1290 Super Adventure,01/2020,,,Used,S,/offers/ktm-1290-super-adventure-s-silver-212bf137-1791-4b50-b12a-001f7c107313;
6950,4358,48.0,Honda NC 700,05/2013,Gasoline,Semi-automatic,Used,Tour 700S DCT ABS | AUTOMAAT | NIEUW STAAT,/offers/honda-nc-700-tour-700s-dct-abs-automaat-nieuw-staat-gasoline-black-6a001395-bcb3-4b2e-af97-6c618800d4cf;
26990,0,,Ducati,01/2021,,,New,MULTISTRADA V4 S PERFORMANCE,/offers/ducati-others-multistrada-v4-s-performance-red-53ddbae7-dfac-4695-9a04-d111de1e969c;
13990,22300,77.0,Harley-Davidson Fat Bob,03/2012,Gasoline,Manual,Used,Skull*,/offers/harley-davidson-fat-bob-skull-gasoline-black-9102866b-7913-4a34-bcf3-e1f7cea344c5;
1000,77823,20.0,Yamaha X-Max 250,06/2011,Gasoline,,Used,,/offers/yamaha-x-max-250-gasoline-white-728b19c1-a578-e671-e053-0100007f775a;
10000,7000,95.0,BMW F 850 GS,04/2019,Gasoline,,Used,,/offers/bmw-f-850-gs-gasoline-green-f8cf46c5-f937-4b6e-e053-0100007f5998;
6000,48000,178.0,Honda CBR 1000,06/2009,Gasoline,,Used,hrc,/offers/honda-cbr-1000-hrc-gasoline-blue-f461d6f0-a9c5-42f0-ab97-23298b22f7cc;
8500,16000,46.0,Yamaha TMAX 530,06/2018,Gasoline,,Used,,/offers/yamaha-tmax-530-gasoline-black-d75db5bf-9d4b-5e62-e053-0100007fa98d;
27500,2950,136.0,BMW R 1250 RT,02/2021,Gasoline,Manual,Used,stijlvariant sport /cool racing blue,/offers/bmw-r-1250-rt-stijlvariant-sport-cool-racing-blue-gasoline-blue-e6f2261d-e640-492d-8cac-f28b7d1ba81b;
3890,65,16.0,Honda SH 150,05/2021,Gasoline,Automatic,Demonstration,Modell 2021,/offers/honda-sh-150-modell-2021-gasoline-black-62106f5c-8d51-4d59-854a-09cbfd7fc1fd;
6800,26600,188.0,Kawasaki Ninja ZX-10R,03/2010,Gasoline,,Used,,/offers/kawasaki-ninja-zx-10r-gasoline-green-9fd8dfaa-40a0-4ad0-adb5-479572673478;
13990,400,105.0,BMW F 900 XR,06/2021,Gasoline,Manual,Demonstration,900 XR,/offers/bmw-f-900-xr-900-xr-gasoline-red-1dbf6274-92fb-4711-8ea7-6473b635a99a;
2200,50,4.0,Piaggio NRG Power,10/2017,Gasoline,,Used,,/offers/piaggio-nrg-power-gasoline-black-614af96d-c2dd-4015-a485-d954ccb4db7b;
9000,63573,11822.0,Harley-Davidson Late Shovel,10/1979,Gasoline,,Used,flh 80,/offers/harley-davidson-late-shovel-flh-80-gasoline-blue-809f64cc-388c-4d6e-b356-a3c6efdced1c;
2200,1800,15.0,Honda SH 150,07/2020,Gasoline,,Used,,/offers/honda-sh-150-gasoline-white-64f6cbc4-b122-3f3c-e053-0100007f48ca;
10300,13800,113.0,Ducati Multistrada 950,08/2017,Gasoline,,Used,,/offers/ducati-multistrada-950-gasoline-red-64ee51c3-e68d-1a25-e053-0100007ffab2;
11990,8400,125.0,BMW R 1200 RS,03/2016,Gasoline,Manual,Used,,/offers/bmw-r-1200-rs-gasoline-1fac9dea-3d17-48d7-af11-74a1f6e7bed9;
12500,8500,102.0,Honda CRF 1100,05/2020,Gasoline,Manual,Used,,/offers/honda-crf-1100-gasoline-black-b6d039c7-06cf-3c34-e053-0100007f1c04;
10000,15000,90.0,BMW R 1100 RS,05/1997,Gasoline,,Used,cafè race,/offers/bmw-r-1100-rs-cafe-race-gasoline-black-3e24a20b-c227-42bf-9865-41278cbbdfd1;
2000,1000,75.0,Honda Aeon Cobra,12/2015,Diesel,,Used,,/offers/honda-aeon-cobra-diesel-black-9048423b-c594-4403-8f75-39ec9e8feb09;
6000,61000,110.0,BMW R 1200 RT,04/2007,Gasoline,,Used,,/offers/bmw-r-1200-rt-gasoline-silver-581eb76b-31e5-4b5e-a56d-8ca931780f78;
9350,14175,83.0,Ducati 1000 Sport,09/2007,Gasoline,,Used,,/offers/ducati-1000-sport-gasoline-red-34306cb9-cb9d-d768-e053-0100007fd8b2;
8499,31,29.0,Others,04/2020,Gasoline,Automatic,Used,Quadro 3 QV3 | Rijden met autorijbewijs! | Nieuw b,/offers/others-others-quadro-3-qv3-rijden-met-autorijbewijs-nieuw-b-gasoline-white-5c5d4e85-019b-4751-b651-43d85d7236e3;
6990,1,39.0,SYM Maxsym TL,04/2021,Gasoline,,Used,,/offers/sym-maxsym-tl-gasoline-grey-cbb1c3bf-08c4-8449-e053-0100007faa25;
9000,15400,,Suzuki Hayabusa,01/2011,Gasoline,,Used,GSXR,/offers/suzuki-hayabusa-gsxr-gasoline-27595767-f540-4651-b29d-beb6391f477a;
12450,0,,Aprilia RS 660,01/2021,,,New,,/offers/aprilia-rs-660-black-152fa28e-14ea-4125-b9ac-8cccea3b8f33;
23000,600,160.0,Ducati XDiavel,06/2021,Gasoline,,Used,black star,/offers/ducati-xdiavel-black-star-gasoline-black-77461eaf-cfa5-40e9-9c8a-4921b1ce2cb5;
1700,10857,72.0,Yamaha D'elight,07/2017,Gasoline,,Used,,/offers/yamaha-d-elight-gasoline-white-66f764bf-d597-4d46-e053-0100007f0c22;
11790,25557,139.0,Triumph Tiger Explorer,03/2016,Gasoline,Manual,Used,XRX - mit Zubehör,/offers/triumph-tiger-explorer-xrx-mit-zubehoer-gasoline-blue-118bc1b3-8c95-4476-9493-a2f5eb0ad009;
"12500,21000,175.0,Aprilia Tuono,10/2016,Gasoline,,Used,""V4 factory, Service!, Reifen, Tüv"",/offers/aprilia-tuono-v4-factory-service-reifen-tuev-gasoline-silver-9c30b84d-7efd-402d-ab33-4c964c934286";
8000,4250,64.0,Triumph Street Twin,02/2019,Gasoline,Manual,Used,,/offers/triumph-street-twin-gasoline-grey-8cd853bc-46b2-9349-e053-0100007f6f91;
9790,75600,,BMW R 1200 RT,01/2013,,,Used,,/offers/bmw-r-1200-rt-black-4b3d9f0f-c70c-47bf-bf8f-e0324a5c07f4;
12500,23000,163.0,BMW R nineT,03/2017,Gasoline,,Used,,/offers/bmw-r-ninet-gasoline-black-b82e31c3-4704-b432-e053-0100007fe4e6;
500,4268,4.0,Peugeot Ludix,01/2010,Gasoline,,Used,originale,/offers/peugeot-ludix-originale-gasoline-black-800fd8bb-5b31-937a-e053-0100007fbde4;
12500,2431,95.0,KTM 1090 Adventure,08/2019,Gasoline,,Used,,/offers/ktm-1090-adventure-gasoline-orange-70a808be-f1f1-0d75-e053-0100007fdc89;
7200,1500,29.0,KTM 125 Enduro,01/2019,Two Stroke Gasoline,,Used,,/offers/ktm-125-enduro-two-stroke-gasoline-orange-36f7f0ba-9463-9465-e053-0100007fb9b0;
12350,36500,,Ducati Multistrada 1200,08/2014,Gasoline,,Used,S PIKES PEAK!,/offers/ducati-multistrada-1200-s-pikes-peak-gasoline-red-9f9ed74b-3a35-4e2d-8325-8b19cab3274e;
9500,21000,162.0,Ducati,03/2012,Gasoline,,Used,,/offers/ducati-others-gasoline-black-31e5576d-63d0-452b-806d-5f59c2b85f3d;
1800,700,170.0,Piaggio Liberty 125,09/2019,Gasoline,,Used,,/offers/piaggio-liberty-125-gasoline-black-38a2c4bb-89cc-5c7f-e053-0100007ff283;
10000,15711,160.0,BMW S 1000 XR,06/2015,Gasoline,,Used,,/offers/bmw-s-1000-xr-gasoline-red-d6fbf9c4-cf9e-1c1b-e053-0100007facf1;
6000,42847,63.0,Yamaha XV 1600,03/2000,Gasoline,,Used,Wildstar XV1600A,/offers/yamaha-xv-1600-wildstar-xv1600a-gasoline-green-528207c1-7a60-7e12-e053-0100007fa6d4;
32490,15365,,Honda,01/2018,,,Used,GL 1800 TOURING DELUXE DCT,/offers/honda-others-gl-1800-touring-deluxe-dct-red-f029b70c-2e55-47d6-bdc2-e850cbd75559;
850,12841,1.0,Honda Vision 50,01/2014,Gasoline,,Used,,/offers/honda-vision-50-gasoline-red-771c26c3-41bc-330b-e053-0100007f19e3;
9999,28891,160.0,KTM 1290 Super Adventure,03/2016,Gasoline,,Used,,/offers/ktm-1290-super-adventure-gasoline-white-4abff1c6-c549-b036-e053-0100007f323b;
10500,39487,173.0,KTM 1290 Super Duke R,02/2015,Gasoline,Manual,Used,,/offers/ktm-1290-super-duke-r-gasoline-orange-ebc961c5-bd4f-1221-e053-0100007f13e3;
1190,3000,50.0,SYM Orbit II,12/2020,Others,,Used,,/offers/sym-orbit-ii-others-grey-0f200cc1-4444-d755-e053-0100007fd73f;
21989,16800,56.0,Harley-Davidson Heritage Springer,07/1997,Gasoline,Manual,Used,nur 16.800 km! deutsches Model,/offers/harley-davidson-heritage-springer-nur-16-800-km-deutsches-model-gasoline-white-ab76d8a5-6187-497a-947c-74ab180319f5;
10500,25000,160.0,BMW K 1600 GT,04/2011,Gasoline,,Used,,/offers/bmw-k-1600-gt-gasoline-green-fe3de77a-4211-4b5a-b477-67ecc9663e90;
11999,1,31.0,Others,01/2021,Gasoline,Automatic,Used,Quadro Qooder MP4,/offers/others-others-quadro-qooder-mp4-gasoline-black-218204ac-fe82-4f7d-b457-deb0d4d62bc9;
1000,23600,3.0,Piaggio,03/2016,Gasoline,,Used,,/offers/piaggio-others-gasoline-black-7ba5ccca-8a49-44ae-a59e-998ac35852fe;
"7289,21603,173.0,Honda VFR 1200,01/2010,Gasoline,Manual,Used,""F - 2. Hand, Tieferlegung!"",/offers/honda-vfr-1200-f-2-hand-tieferlegung-gasoline-9a5311c9-305e-44b7-af89-168866f811d1";
10500,14400,116.0,KTM 990 Adventure,11/2012,Gasoline,,Used,,/offers/ktm-990-adventure-gasoline-black-b0f4cac0-32af-551e-e053-0100007f1d23;
12500,71223,125.0,BMW R 1200 GS,03/2016,Gasoline,Manual,Used,R 1200 GS,/offers/bmw-r-1200-gs-r-1200-gs-gasoline-black-687e9705-fa12-4f68-8297-cd8fca5a1b87;
9500,8500,60.0,BMW C 650 GT,03/2020,Gasoline,,Used,,/offers/bmw-c-650-gt-gasoline-brown-04f812c7-5436-2a2a-e053-0100007f64d4;
12500,10819,125.0,BMW R 1200 RS,06/2018,Gasoline,Manual,Used,full optional,/offers/bmw-r-1200-rs-full-optional-gasoline-white-fb7ade1f-7b49-435d-a2f2-4029b55fb105;
7900,26400,125.0,Ducati Streetfighter,05/2013,Two Stroke Gasoline,,Used,,/offers/ducati-streetfighter-two-stroke-gasoline-black-032011b3-03f1-0f7a-e053-0100007f3c7f;
16000,35000,132.0,Honda GL 1800,07/2009,Gasoline,,Used,,/offers/honda-gl-1800-gasoline-silver-c1eb5618-c83f-4f22-9e8b-71fd883eb3f7;
15000,85000,71.0,Harley-Davidson Softail,10/2008,Gasoline,,Used,,/offers/harley-davidson-softail-gasoline-orange-486223c3-e9b3-fc77-e053-0100007fbf2f;
20000,3000,50.0,Triumph Bonneville T120,05/1967,Gasoline,,Used,,/offers/triumph-bonneville-t120-gasoline-black-c39f5dbf-4748-7770-e053-0100007fdc53;
6890,1260,,Quadro,12/2016,Gasoline,,Used,,/offers/quadro-gasoline-white-1da0ccfb-eede-4204-89dd-6cb4173bb42c;
10900,12890,110.0,BMW R nineT,10/2016,Gasoline,Manual,Used,,/offers/bmw-r-ninet-gasoline-silver-5eee2bb4-20da-ad53-e053-0100007f305a;
8000,8103,125.0,Kawasaki Z 900,07/2019,Gasoline,,Used,,/offers/kawasaki-z-900-gasoline-green-78480930-7da1-4af9-9bcf-ec8ef335ac77;
12590,780,48.0,BMW F 900 XR,06/2020,Gasoline,Manual,Used,A2 Exclusive KURVENLICHT LED,/offers/bmw-f-900-xr-a2-exclusive-kurvenlicht-led-gasoline-gold-a6f81c69-97e4-450e-9ac9-9ed0450e9186;
15000,9500,177.0,KTM 1290 Super Duke R,03/2019,Gasoline,,Used,R,/offers/ktm-1290-super-duke-r-r-gasoline-orange-de2bb191-7b55-4f0e-984c-8ae50adffac8;
6299,3615,42.0,Yamaha MT-03,03/2020,Gasoline,Manual,Demonstration,TOP-wie neue+v.Extras+Service+Garantie!,/offers/yamaha-mt-03-top-wie-neue-v-extras-service-garantie-gasoline-23dcfdef-5c26-47ec-87f1-b8e356aaa71c;
2750,6880,15.0,Malaguti XSM,06/2019,,Manual,Used,125,/offers/malaguti-xsm-125-8ac24121-036a-42ed-9335-a351c39c4016;
2800,16500,15.0,KTM 125 Duke,10/2013,Gasoline,Manual,Used,,/offers/ktm-125-duke-gasoline-orange-0e6844c0-a6b4-6d47-e053-0100007fd9e6;
4790,17710,,Suzuki V-Strom 650,06/2009,Gasoline,Manual,Used,,/offers/suzuki-v-strom-650-gasoline-white-d665cc81-ec1c-4b39-91f8-6b0ba559cb41;
10000,25000,113.0,Ducati Hypermotard 939,07/2018,Gasoline,,Used,Ducat Hypermotard 939SP,/offers/ducati-hypermotard-939-ducat-hypermotard-939sp-gasoline-red-41533a95-f520-4d36-a533-208b0ae7a151;
11999,4186,,Yamaha YZF-R6,08/2017,Gasoline,,Used,,/offers/yamaha-yzf-r6-gasoline-blue-8b6f3f0d-e3ab-426d-871d-49867f257a81;
12500,20000,95.0,Honda CRF 1000,07/2018,Gasoline,,Used,,/offers/honda-crf-1000-gasoline-blue-52da1dc4-e376-fa19-e053-0100007f9b68;
7899,0,,Suzuki SV 650,01/2021,,,New,A,/offers/suzuki-sv-650-a-37256103-fad2-47ce-8720-56274520d9c1;
13600,39100,,BMW R 1200 GS,01/2014,Gasoline,,Used,,/offers/bmw-r-1200-gs-gasoline-white-f76ec1a7-319f-4a3f-bcd9-7cc155152a22;
9890,1980,150.0,Suzuki Katana 1000,06/2019,Gasoline,Manual,Demonstration,GSX-S1000 Kantana TEC-Edition,/offers/suzuki-katana-1000-gsx-s1000-kantana-tec-edition-gasoline-silver-fefcf528-6152-4c48-85f2-a5bfde1d0b0e;
20890,2220,207.0,BMW S 1000 RR,06/2020,Gasoline,Manual,Used,K67,/offers/bmw-s-1000-rr-k67-gasoline-white-ab154c3c-88b3-4d24-afe1-4c6cd542530b;
5300,200,106.0,Benelli TNT 1130,01/2017,Gasoline,Manual,Used,MOTO NUOVA KM/ZERO 2 ANNI DI GARANZIA PERUMTE,/offers/benelli-tnt-1130-moto-nuova-km-zero-2-anni-di-garanzia-perumte-gasoline-red-39f23281-7974-4237-8b53-4ac94df5c7a7;
8990,11137,116.0,Yamaha XSR 900,07/2017,Gasoline,Manual,Used,| XSR900 ABS SPORT EDITION,/offers/yamaha-xsr-900-xsr900-abs-sport-edition-gasoline-silver-3f4feff1-10d2-4e2b-b764-920f73ee71c6;
1790,6395,10.0,SYM,01/2016,Gasoline,,Used,FIDDLE 125,/offers/sym-others-fiddle-125-gasoline-white-0be9e493-412f-4b72-b15d-8b247b145c81;
8995,7500,20.0,Polaris,04/2011,Gasoline,Automatic,Used,Side by Side Ranger RZR 800 EPS 2011 7500km KENTEK,/offers/polaris-others-side-by-side-ranger-rzr-800-eps-2011-7500km-kentek-gasoline-white-eac0d2a3-c72a-4174-af71-dd5db740a058;
10450,91500,,Harley-Davidson Road King,07/2009,,,Used,FLHR 1584 6 SPE,/offers/harley-davidson-road-king-flhr-1584-6-spe-black-96979ee3-6050-4afb-9f46-2ecbe9c064bb;
6400,8000,,Suzuki GSR 750,05/2013,Gasoline,,Used,HotWheels,/offers/suzuki-gsr-750-hotwheels-gasoline-black-53f0a993-98d9-49fa-ab1a-3a1f0c4051b8;
21800,12618,197.0,Ducati 1299 Panigale,04/2017,Gasoline,Manual,Used,S,/offers/ducati-1299-panigale-s-gasoline-red-0a125dc6-d18e-7003-e053-0100007fa7e7;
9999,0,,Suzuki V-Strom 650,01/2020,,,New,XTA,/offers/suzuki-v-strom-650-xta-ae35b75a-2028-4db1-801a-8c03049cd047;
7000,13500,52.0,Moto Guzzi V 7,03/2018,Gasoline,,Used,V7 III Stone,/offers/moto-guzzi-v-7-v7-iii-stone-gasoline-black-b00e4b80-4b31-44e7-b344-7306576b671f;
1200,2160,3.0,Kymco Like 50,07/2017,Gasoline,,Used,,/offers/kymco-like-50-gasoline-red-8f2de3c4-ce8d-0203-e053-0100007f61fa;
22500,8500,114.0,Can Am Spyder F3-S,07/2018,Gasoline,Semi-automatic,Used,DAYTONA 500,/offers/can-am-spyder-f3-s-daytona-500-gasoline-gold-586c6eba-4d6d-c368-e053-0100007fe069;
9600,11500,12.0,Harley-Davidson Iron 883,12/2014,Gasoline,Manual,Used,,/offers/harley-davidson-iron-883-gasoline-black-c0c330bd-9d7d-e42a-e053-0100007f5dd6;
12245,1,64.0,Moto Guzzi V 9,01/2021,Gasoline,Manual,New,BOBBER MATT NERO ESSENZIALE E5,/offers/moto-guzzi-v-9-bobber-matt-nero-essenziale-e5-gasoline-grey-13ab9e32-2347-40c8-98e1-beebe65317c4;
6800,7900,14.0,KTM 300 XC,01/2019,Gasoline,,Used,,/offers/ktm-300-xc-gasoline-white-e3fa78c3-5dbc-a768-e053-0100007fe66b;
14999,6000,,BMW R 1200 RS,01/2017,Gasoline,,Used,ABS,/offers/bmw-r-1200-rs-abs-gasoline-grey-cca685a4-6967-4124-a2df-437d8f9d18ce;
12999,13000,177.0,KTM 1290 Super Duke R,04/2017,Gasoline,,Used,,/offers/ktm-1290-super-duke-r-gasoline-orange-2e0dc05b-0a6a-4470-af7f-2da231219923;
11000,31000,185.0,MV Agusta F4 1000,05/2010,Gasoline,,Used,,/offers/mv-agusta-f4-1000-gasoline-white-353d21c3-5f41-5e23-e053-0100007f5209;
1200,29857,277.0,Piaggio Beverly 300,07/2010,Gasoline,Automatic,Used,,/offers/piaggio-beverly-300-gasoline-white-7295d0c4-d91e-d07c-e053-0100007f6e87;
8700,10000,116.0,Yamaha Tracer 900,05/2018,Gasoline,,Used,,/offers/yamaha-tracer-900-gasoline-black-3e6e8fc5-9d0c-4ecb-bedd-6f716b7a60c0;
2700,24000,33.0,Piaggio MP3 400,07/2009,Gasoline,Automatic,Used,TÜV NEU!!!,/offers/piaggio-mp3-400-tuev-neu-gasoline-black-16574bc6-4436-2379-e053-0100007f3a3b;
9950,14834,68.0,Harley-Davidson 1200 Custom,01/2014,Gasoline,Manual,Used,,/offers/harley-davidson-1200-custom-gasoline-black-9be99bac-ba66-4dcc-a94d-67899060637a;
16490,12125,,Yamaha FJR 1300,07/2019,Gasoline,,Used,AE,/offers/yamaha-fjr-1300-ae-gasoline-grey-a2d45971-d3b2-4d4a-95d7-00067fafccfd;
12450,1289,45.0,Yamaha,01/2019,,,Used,XP 530 T-MAX ABS,/offers/yamaha-others-xp-530-t-max-abs-black-2fc09a8f-3b24-4e04-a14f-2c154b460088;
11200,28212,129.0,Honda VFR 1200,04/2014,Gasoline,Automatic,Used,X DCT CROSSTOURER,/offers/honda-vfr-1200-x-dct-crosstourer-gasoline-grey-9c9a7f64-df99-4aad-b5e2-61ddae8e9822;
550,7100,4.0,Explorer Kallio 50,08/2010,Gasoline,Automatic,Used,,/offers/explorer-kallio-50-gasoline-black-514585c5-aa4b-e902-e053-0100007fd1a0;
17995,4250,76.0,Harley-Davidson Softail,05/2012,Gasoline,Manual,Used,De Luxe,/offers/harley-davidson-softail-de-luxe-gasoline-black-ee64acc1-3a79-0672-e053-0100007f3261;
8400,2850,116.0,Yamaha MT-09,05/2019,Gasoline,Manual,Used,,/offers/yamaha-mt-09-gasoline-blue-3a74ce3f-1eb1-40b6-b759-bb3346af3520;
10900,12000,129.0,Ducati Hypermotard 1100,05/2010,Gasoline,,Used,S Custom,/offers/ducati-hypermotard-1100-s-custom-gasoline-silver-337a77b4-e462-1e21-e053-0100007f75f5;
6100,15500,76.0,Suzuki SV 650,09/2018,Gasoline,,Used,A met extra’s,/offers/suzuki-sv-650-a-met-extra-s-gasoline-blue-8a39f3ec-7c30-43f4-88d3-e5e3f56064a4;
6500,13000,126.0,Suzuki GSX-R 600,04/2011,Gasoline,,Used,,/offers/suzuki-gsx-r-600-gasoline-blue-8c9614c7-4527-5b47-e053-0100007f7ea6;
11390,5458,95.0,BMW F 850 GS,05/2018,Gasoline,Manual,Demonstration,,/offers/bmw-f-850-gs-gasoline-b20b54e6-f3c1-4a65-8299-bc6127520410;
2000,11900,4.0,Piaggio Zip 50,03/2020,Gasoline,,Used,zip 2000 80cc full malossi,/offers/piaggio-zip-50-zip-2000-80cc-full-malossi-gasoline-violet-99e96dbd-5c76-f24e-e053-0100007f7029;
